App,Category,Reviews,Size,Installs,IsFree,Price,Age,Genre,Last_Updated,Current_Ver,Android_Ver,Rating,Size_MB,Last_Updated_Year,Version,Min_Android,Is_Free,Category_Code,Price_Code,Genre_Code
Angry Birds Classic,GAME,5566889,97M,100000000.0,Free,0,Everyone,Arcade,24-May-18,7.9.3,4.1 and up,4.4,97.0,2018.0,7.9,4.1,1,15,0,7
Talking Tom Gold Run,GAME,2698882,78M,100000000.0,Free,0,Everyone,Action,31-Jul-18,2.8.2.59,4.1 and up,4.6,78.0,2018.0,2.8,4.1,1,15,0,1
Hill Climb Racing,GAME,8923818,63M,100000000.0,Free,0,Everyone,Racing,2-Jul-18,1.37.2,4.2 and up,4.4,63.0,2018.0,1.37,4.2,1,15,0,85
Pixel Art: Color by Number Game,GAME,1125438,25M,10000000.0,Free,0,Everyone,Puzzle,17-Jul-18,3.9.2,4.3 and up,4.7,25.0,2018.0,3.9,4.3,1,15,0,80
Rider,GAME,655145,72M,10000000.0,Free,0,Teen,Arcade,17-Jul-17,1.2.1,4.0.3 and up,4.5,72.0,2017.0,1.2,4.0,1,15,0,7
Garena Free Fire,GAME,5476569,53M,100000000.0,Free,0,Teen,Action,3-Aug-18,1.21.0,4.0.3 and up,4.5,53.0,2018.0,1.21,4.0,1,15,0,1
Helix Jump,GAME,1500999,33M,100000000.0,Free,0,Everyone,Action,9-Apr-18,1.0.6,4.1 and up,4.2,33.0,2018.0,1.0,4.1,1,15,0,1
Crossy Road,GAME,4230886,60M,100000000.0,Free,0,Everyone,Action,1-Aug-18,3.1.0,5.0 and up,4.5,60.0,2018.0,3.1,5.0,1,15,0,1
Temple Run 2,GAME,8119154,62M,500000000.0,Free,0,Everyone,Action,5-Jul-18,1.49.1,4.0 and up,4.3,62.0,2018.0,1.49,4.0,1,15,0,1
Talking Tom Gold Run,GAME,2698889,78M,100000000.0,Free,0,Everyone,Action,31-Jul-18,2.8.2.59,4.1 and up,4.6,78.0,2018.0,2.8,4.1,1,15,0,1
Zombie Catchers,GAME,990663,75M,10000000.0,Free,0,Everyone,Action,24-May-18,1.0.27,4.1 and up,4.7,75.0,2018.0,1.0,4.1,1,15,0,1
Swamp Attack,GAME,2119218,70M,50000000.0,Free,0,Everyone 10+,Action,29-Jun-18,3.0.1,4.1 and up,4.4,70.0,2018.0,3.0,4.1,1,15,0,1
Earn to Die 2,GAME,1327265,99M,50000000.0,Free,0,Teen,Racing,12-Apr-17,1.3,2.3.3 and up,4.6,99.0,2017.0,1.3,2.3,1,15,0,85
Miraculous Ladybug & Cat Noir - The Official Game,GAME,184210,99M,10000000.0,Free,0,Everyone,Action,30-Jul-18,1.0.6,4.4 and up,4.5,99.0,2018.0,1.0,4.4,1,15,0,1
Hungry Shark World,GAME,1242855,27M,50000000.0,Free,0,Teen,Action,18-Jul-18,3.0.0,4.2 and up,4.5,27.0,2018.0,3.0,4.2,1,15,0,1
Dude Perfect 2,GAME,401425,70M,10000000.0,Free,0,Everyone,Action,12-Apr-17,1.6.1,4.0.3 and up,4.5,70.0,2017.0,1.6,4.0,1,15,0,1
Shadow Fight 2,GAME,10979062,88M,100000000.0,Free,0,Everyone 10+,Action,2-Jul-18,1.9.38,3.0 and up,4.6,88.0,2018.0,1.9,3.0,1,15,0,1
DEER HUNTER 2018,GAME,955656,82M,10000000.0,Free,0,Teen,Action,26-Jun-18,5.1.2,3.0 and up,4.3,82.0,2018.0,5.1,3.0,1,15,0,1
DRAGON BALL LEGENDS,GAME,337913,48M,5000000.0,Free,0,Teen,Action,3-Aug-18,1.11.0,6.0 and up,4.6,48.0,2018.0,1.11,6.0,1,15,0,1
Cover Fire: offline shooting games for free,GAME,725897,31M,10000000.0,Free,0,Teen,Action,3-Aug-18,1.8.20,4.1 and up,4.7,31.0,2018.0,1.8,4.1,1,15,0,1
Anger of stick 5 : zombie,GAME,549039,23M,50000000.0,Free,0,Teen,Action,3-Aug-18,1.1.5,2.3 and up,4.5,23.0,2018.0,1.1,2.3,1,15,0,1
Soul Knight,GAME,292164,59M,10000000.0,Free,0,Everyone 10+,Action,1-Aug-18,1.8.4,4.1 and up,4.7,59.0,2018.0,1.8,4.1,1,15,0,1
DINO HUNTER: DEADLY SHORES,GAME,1381820,54M,10000000.0,Free,0,Teen,Action,14-Mar-17,3.1.1,3.0 and up,4.4,54.0,2017.0,3.1,3.0,1,15,0,1
Strawberry Shortcake BerryRush,GAME,525517,48M,10000000.0,Free,0,Everyone,Action;Action & Adventure,15-Oct-17,1.2.3,2.3 and up,4.3,48.0,2017.0,1.2,2.3,1,15,0,2
Power Rangers Dino Charge,GAME,194969,30M,10000000.0,Free,0,Everyone 10+,Action,29-Jan-18,1.4.0,4.1 and up,4.3,30.0,2018.0,1.4,4.1,1,15,0,1
Agar.io,GAME,3816799,32M,100000000.0,Free,0,Everyone,Action,23-Jul-18,2.2.8,4.0.3 and up,4.2,32.0,2018.0,2.2,4.0,1,15,0,1
Zombie Hunter King,GAME,10538,50M,1000000.0,Free,0,Mature 17+,Action,1-Aug-18,1.0.8,2.3 and up,4.3,50.0,2018.0,1.0,2.3,1,15,0,1
Garena Free Fire,GAME,5476569,53M,100000000.0,Free,0,Teen,Action,3-Aug-18,1.21.0,4.0.3 and up,4.5,53.0,2018.0,1.21,4.0,1,15,0,1
Battlelands Royale,GAME,105620,61M,1000000.0,Free,0,Everyone 10+,Action,16-Jul-18,0.5.8,4.1 and up,4.4,61.0,2018.0,0.5,4.1,1,15,0,1
TEKKEN™,GAME,147791,38M,5000000.0,Free,0,Teen,Action,26-Jul-18,1.3,5.0 and up,4.2,38.0,2018.0,1.3,5.0,1,15,0,1
diep.io,GAME,347883,20M,10000000.0,Free,0,Everyone,Action,16-Mar-18,1.2.7,4.0.3 and up,4.1,20.0,2018.0,1.2,4.0,1,15,0,1
Dragon Hills,GAME,354373,66M,10000000.0,Free,0,Everyone 10+,Action,12-Oct-17,1.2.7,4.1 and up,4.5,66.0,2017.0,1.2,4.1,1,15,0,1
Bus Rush: Subway Edition,GAME,753043,57M,100000000.0,Free,0,Teen,Action,1-Aug-18,1.15.2,4.0.3 and up,4.1,57.0,2018.0,1.15,4.0,1,15,0,1
DC Super Hero Girls™,GAME,43055,95M,5000000.0,Free,0,Everyone,Action;Action & Adventure,29-Jun-18,2.8.0,4.0 and up,4.3,95.0,2018.0,2.8,4.0,1,15,0,2
Runner 3d like,GAME,559,32M,100000.0,Free,0,Everyone 10+,Action,3-Aug-18,1.0.7,4.0 and up,4.5,32.0,2018.0,1.0,4.0,1,15,0,1
Dinosaur Simulator: Dino World,GAME,26649,66M,5000000.0,Free,0,Teen,Action,5-Aug-18,1.2,4.2 and up,4.0,66.0,2018.0,1.2,4.2,1,15,0,1
GUNSHIP BATTLE: Helicopter 3D,GAME,2151039,75M,50000000.0,Free,0,Teen,Action,1-Aug-18,2.6.61,4.0.3 and up,4.3,75.0,2018.0,2.6,4.0,1,15,0,1
Quiz: Logo game,GAME,306764,29M,10000000.0,Free,0,Everyone,Trivia,3-Aug-18,6.2,4.0.3 and up,4.5,29.0,2018.0,6.2,4.0,1,15,0,108
Candy Crush Saga,GAME,22430188,74M,500000000.0,Free,0,Everyone,Casual,5-Jul-18,1.129.0.2,4.1 and up,4.4,74.0,2018.0,1.129,4.1,1,15,0,27
Plants vs. Zombies FREE,GAME,4067651,69M,100000000.0,Free,0,Everyone 10+,Strategy,6-Jul-18,2.2.00,4.1 and up,4.4,69.0,2018.0,2.2,4.1,1,15,0,101
Block Puzzle,GAME,59907,7.8M,5000000.0,Free,0,Everyone,Puzzle,6-Mar-18,2.9,2.3 and up,4.6,7.8,2018.0,2.9,2.3,1,15,0,80
Helix Jump,GAME,1500622,33M,100000000.0,Free,0,Everyone,Action,9-Apr-18,1.0.6,4.1 and up,4.2,33.0,2018.0,1.0,4.1,1,15,0,1
8 Ball Pool,GAME,14201604,52M,100000000.0,Free,0,Everyone,Sports,31-Jul-18,4.0.0,4.0.3 and up,4.5,52.0,2018.0,4.0,4.0,1,15,0,99
Jewels Legend - Match 3 Puzzle,GAME,280098,50M,10000000.0,Free,0,Everyone,Arcade,20-Jul-18,2.11.2,4.0.3 and up,4.6,50.0,2018.0,2.11,4.0,1,15,0,7
Bubble Shooter,GAME,148990,46M,10000000.0,Free,0,Everyone,Casual,17-Jul-18,1.20.1,4.0.3 and up,4.5,46.0,2018.0,1.2,4.0,1,15,0,27
Bubble Shooter Genies,GAME,26985,41M,5000000.0,Free,0,Everyone,Casual,4-Jun-18,1.9.1,4.0.3 and up,4.5,41.0,2018.0,1.9,4.0,1,15,0,27
Blossom Blast Saga,GAME,1125438,63M,10000000.0,Free,0,Everyone,Casual,5-Jul-18,57.0.8,4.0.3 and up,4.5,63.0,2018.0,57.0,4.0,1,15,0,27
Traffic Racer,GAME,5387781,53M,100000000.0,Free,0,Everyone,Racing,27-Feb-18,2.5,4.1 and up,4.5,53.0,2018.0,2.5,4.1,1,15,0,85
Hill Climb Racing,GAME,8923847,63M,100000000.0,Free,0,Everyone,Racing,2-Jul-18,1.37.2,4.2 and up,4.4,63.0,2018.0,1.37,4.2,1,15,0,85
Earn to Die 2,GAME,1327269,99M,50000000.0,Free,0,Teen,Racing,12-Apr-17,1.3,2.3.3 and up,4.6,99.0,2017.0,1.3,2.3,1,15,0,85
Candy Bomb,GAME,42145,20M,10000000.0,Free,0,Everyone,Casual;Brain Games,4-Jul-18,2.9.3181,4.0.3 and up,4.4,20.0,2018.0,2.9,4.0,1,15,0,29
Zombie Catchers,GAME,990796,75M,10000000.0,Free,0,Everyone,Action,24-May-18,1.0.27,4.1 and up,4.7,75.0,2018.0,1.0,4.1,1,15,0,1
Gems or jewels ?,GAME,171448,13M,10000000.0,Free,0,Teen,Puzzle,3-Aug-18,1.0.109,4.0 and up,4.7,13.0,2018.0,1.0,4.0,1,15,0,80
Angry Birds Rio,GAME,2610680,46M,100000000.0,Free,0,Everyone,Arcade,3-Jul-18,2.6.9,4.1 and up,4.4,46.0,2018.0,2.6,4.1,1,15,0,7
Candy Crush Jelly Saga,GAME,1300619,78M,50000000.0,Free,0,Everyone,Puzzle,20-Jul-18,2.1.10,4.0 and up,4.3,78.0,2018.0,2.1,4.0,1,15,0,80
Cut the Rope FULL FREE,GAME,2123793,49M,100000000.0,Free,0,Everyone,Puzzle,5-Jul-18,3.7.2,4.1 and up,4.4,49.0,2018.0,3.7,4.1,1,15,0,80
Jewels Star: OZ adventure,GAME,21892,14M,1000000.0,Free,0,Everyone,Puzzle,29-Dec-17,1.3,4.0 and up,4.5,14.0,2017.0,1.3,4.0,1,15,0,80
Hungry Shark Evolution,GAME,6074627,100M,100000000.0,Free,0,Teen,Arcade,25-Jul-18,6.0.0,4.1 and up,4.5,100.0,2018.0,6.0,4.1,1,15,0,7
Angry Birds Classic,GAME,5566908,97M,100000000.0,Free,0,Everyone,Arcade,24-May-18,7.9.3,4.1 and up,4.4,97.0,2018.0,7.9,4.1,1,15,0,7
Jewels classic Prince,GAME,47644,15M,5000000.0,Free,0,Everyone,Puzzle,15-Jun-18,2.4.2,4.0 and up,4.4,15.0,2018.0,2.4,4.0,1,15,0,80
Swamp Attack,GAME,2119235,70M,50000000.0,Free,0,Everyone 10+,Action,29-Jun-18,3.0.1,4.1 and up,4.4,70.0,2018.0,3.0,4.1,1,15,0,1
Stick War: Legacy,GAME,811040,77M,10000000.0,Free,0,Teen,Strategy,10-May-18,1.7.04,4.4 and up,4.6,77.0,2018.0,1.7,4.4,1,15,0,101
Pixel Art: Color by Number Game,GAME,1125566,25M,10000000.0,Free,0,Everyone,Puzzle,17-Jul-18,3.9.2,4.3 and up,4.7,25.0,2018.0,3.9,4.3,1,15,0,80
Super Jabber Jump 3,GAME,34494,23M,5000000.0,Free,0,Everyone 10+,Arcade,11-Jul-18,2.5.3182,2.3 and up,4.3,23.0,2018.0,2.5,2.3,1,15,0,7
Rush,GAME,260651,51M,10000000.0,Free,0,Everyone,Arcade,14-Feb-18,1.1,4.0 and up,4.6,51.0,2018.0,1.1,4.0,1,15,0,7
Jetpack Joyride,GAME,4638163,96M,100000000.0,Free,0,Everyone 10+,Arcade,19-Jul-18,1.10.12,4.1 and up,4.4,96.0,2018.0,1.1,4.1,1,15,0,7
Farm Heroes Saga,GAME,7614407,70M,100000000.0,Free,0,Everyone,Casual,26-Jul-18,5.1.8,2.3 and up,4.4,70.0,2018.0,5.1,2.3,1,15,0,27
Dog Run - Pet Dog Simulator,GAME,48615,24M,10000000.0,Free,0,Everyone,Simulation;Action & Adventure,22-May-18,1.4.12,4.1 and up,4.7,24.0,2018.0,1.4,4.1,1,15,0,95
Candy Bomb,FAMILY,42145,20M,10000000.0,Free,0,Everyone,Casual;Brain Games,4-Jul-18,2.9.3181,4.0.3 and up,4.4,20.0,2018.0,2.9,4.0,1,12,0,29
ROBLOX,FAMILY,4449910,67M,100000000.0,Free,0,Everyone 10+,Adventure;Action & Adventure,31-Jul-18,2.347.225742,4.1 and up,4.5,67.0,2018.0,2.347,4.1,1,12,0,4
Jewels Crush- Match 3 Puzzle,FAMILY,14774,19M,1000000.0,Free,0,Everyone,Casual;Brain Games,23-Jul-18,1.9.3901,4.0.3 and up,4.4,19.0,2018.0,1.9,4.0,1,12,0,29
Coloring & Learn,FAMILY,12753,51M,5000000.0,Free,0,Everyone,Educational;Creativity,17-Jul-18,1.49,4.0.3 and up,4.4,51.0,2018.0,1.49,4.0,1,12,0,49
Super ABC! Learning games for kids! Preschool apps,FAMILY,20267,46M,1000000.0,Free,0,Everyone,Educational;Education,16-Jul-18,1.1.6.7,4.1 and up,4.6,46.0,2018.0,1.1,4.1,1,12,0,50
Toy Pop Cubes,FAMILY,5761,21M,1000000.0,Free,0,Everyone,Casual;Brain Games,4-Jul-18,1.8.3181,4.0.3 and up,4.5,21.0,2018.0,1.8,4.0,1,12,0,29
Educational Games 4 Kids,FAMILY,11618,39M,5000000.0,Free,0,Everyone,Educational;Education,3-Apr-18,2.4,4.1 and up,4.3,39.0,2018.0,2.4,4.1,1,12,0,50
Solitaire,FAMILY,685,26M,100000.0,Free,0,Everyone,Card;Brain Games,16-Jul-18,1.7.101,4.1 and up,4.4,26.0,2018.0,1.7,4.1,1,12,0,25
Princess Coloring Book,FAMILY,9779,39M,5000000.0,Free,0,Everyone,Education;Creativity,25-Feb-18,1.2.8,4.0 and up,4.5,39.0,2018.0,1.2,4.0,1,12,0,42
Hello Kitty Nail Salon,FAMILY,369378,24M,50000000.0,Free,0,Everyone,Casual;Pretend Play,17-Apr-18,1.5,4.1 and up,4.2,24.0,2018.0,1.5,4.1,1,12,0,33
Happy Fruits Bomb - Cube Blast,FAMILY,2150,20M,500000.0,Free,0,Everyone,Casual;Brain Games,1-Feb-18,1.0.3122,4.0.3 and up,4.5,20.0,2018.0,1.0,4.0,1,12,0,29
Dog Run - Pet Dog Simulator,FAMILY,48615,24M,10000000.0,Free,0,Everyone,Simulation;Action & Adventure,22-May-18,1.4.12,4.1 and up,4.7,24.0,2018.0,1.4,4.1,1,12,0,95
Princess Adventures Puzzles,FAMILY,382,44M,500000.0,Free,0,Everyone,Education;Creativity,1-Aug-18,1.1.0,2.3 and up,4.4,44.0,2018.0,1.1,2.3,1,12,0,42
Kids Educational Game 3 Free,FAMILY,24936,38M,5000000.0,Free,0,Everyone,Educational;Education,16-May-18,3.1,4.1 and up,4.3,38.0,2018.0,3.1,4.1,1,12,0,50
Puzzle Kids - Animals Shapes and Jigsaw Puzzles,FAMILY,1109,52M,1000000.0,Free,0,Everyone,Educational;Brain Games,18-Jul-18,1.0.6,4.1 and up,4.6,52.0,2018.0,1.0,4.1,1,12,0,48
Coloring book moana,FAMILY,974,14M,500000.0,Free,0,Everyone,Art & Design;Pretend Play,15-Jan-18,2.0.0,4.0.3 and up,3.9,14.0,2018.0,2.0,4.0,1,12,0,13
Baby Panda Care,FAMILY,108795,49M,10000000.0,Free,0,Everyone,Educational;Pretend Play,15-Jun-18,8.25.10.00,4.0.3 and up,4.2,49.0,2018.0,8.25,4.0,1,12,0,51
Kids Educational :All in One,FAMILY,1455,8.9M,500000.0,Free,0,Everyone,Education;Education,1-Feb-18,2.7,2.3 and up,4.5,8.9,2018.0,2.7,2.3,1,12,0,43
Toca Kitchen 2,FAMILY,1014822,56M,50000000.0,Free,0,Everyone,Educational;Pretend Play,29-Jun-17,1.2.3-play,4.1 and up,4.5,56.0,2017.0,1.2,4.1,1,12,0,51
PJ Masks: Moonlight Heroes,FAMILY,86961,99M,10000000.0,Free,0,Everyone,Casual;Action & Adventure,5-Jun-18,2.0.1,4.0.3 and up,4.4,99.0,2018.0,2.0,4.0,1,12,0,28
Bubble Shooter,FAMILY,59843,20M,5000000.0,Free,0,Everyone,Puzzle;Brain Games,9-Jan-18,2.3.3122,2.3 and up,4.4,20.0,2018.0,2.3,2.3,1,12,0,82
Draw.ly - Color by Number Pixel Art Coloring,FAMILY,18616,10M,1000000.0,Free,0,Everyone,Casual;Education,5-Aug-18,1.0.9,4.0.3 and up,4.4,10.0,2018.0,1.0,4.0,1,12,0,31
Baby puzzles,FAMILY,11950,19M,5000000.0,Free,0,Everyone,Educational;Education,12-Jul-18,6.1,4.0.3 and up,4.3,19.0,2018.0,6.1,4.0,1,12,0,50
Candy Day,FAMILY,11716,48M,1000000.0,Free,0,Everyone,Casual;Brain Games,3-Aug-18,8.4.3180,4.0 and up,4.5,48.0,2018.0,8.4,4.0,1,12,0,29
Barbie Magical Fashion,FAMILY,328619,15M,10000000.0,Free,0,Everyone,Casual;Creativity,6-Oct-17,2.2,4.1 and up,4.0,15.0,2017.0,2.2,4.1,1,12,0,30
Piano Kids - Music & Songs,FAMILY,46741,50M,10000000.0,Free,0,Everyone,Music;Music & Video,3-Aug-18,1.73,4.0.3 and up,4.6,50.0,2018.0,1.73,4.0,1,12,0,71
Farming Simulator 14,FAMILY,530854,51M,10000000.0,Free,0,Everyone,Simulation;Action & Adventure,17-Jul-17,1.4.4,2.3.3 and up,4.5,51.0,2017.0,1.4,2.3,1,12,0,95
No.Draw - Colors by Number 2018,FAMILY,235906,13M,10000000.0,Free,0,Everyone,Entertainment;Brain Games,29-Jul-18,1.2.0,4.1 and up,4.5,13.0,2018.0,1.2,4.1,1,12,0,54
Fruit Boom,FAMILY,17753,16M,1000000.0,Free,0,Everyone,Casual;Brain Games,25-May-18,2.2.3172,4.0.3 and up,4.4,16.0,2018.0,2.2,4.0,1,12,0,29
Baby Tiger Care - My Cute Virtual Pet Friend,FAMILY,432,63M,100000.0,Free,0,Everyone 10+,Educational;Education,27-Jul-18,1.0.89,4.4 and up,4.5,63.0,2018.0,1.0,4.4,1,12,0,50
Strawberry Shortcake Ice Cream Island,FAMILY,32029,15M,5000000.0,Free,0,Everyone,Casual;Pretend Play,6-Nov-17,1.2,4.1 and up,4.2,15.0,2017.0,1.2,4.1,1,12,0,33
Kiddopia - Preschool Learning Games,FAMILY,64,81M,10000.0,Free,0,Everyone,Educational;Education,18-Jul-18,1.1.2,5.0 and up,4.5,81.0,2018.0,1.1,5.0,1,12,0,50
Toca Mystery House,FAMILY,96,79M,5000.0,Paid,3.99,Everyone,Educational;Creativity,14-Jun-18,1.0.1,4.4 and up,4.2,79.0,2018.0,1.0,4.4,0,12,53,49
Super ABC! Learning games for kids! Preschool apps,FAMILY,20267,46M,1000000.0,Free,0,Everyone,Educational;Education,16-Jul-18,1.1.6.7,4.1 and up,4.6,46.0,2018.0,1.1,4.1,1,12,0,50
Drawing for Kids Learning Games for Toddlers age 3,FAMILY,29436,43M,1000000.0,Free,0,Everyone,Educational;Education,21-Mar-18,2.0.5.0,4.1 and up,4.6,43.0,2018.0,2.0,4.1,1,12,0,50
Baby Panda’s Juice Shop,FAMILY,19230,45M,5000000.0,Free,0,Everyone,Educational;Brain Games,12-Jul-18,8.25.10.01,4.0.3 and up,4.5,45.0,2018.0,8.25,4.0,1,12,0,48
Dr. Panda Restaurant 3,FAMILY,11126,91M,1000000.0,Free,0,Everyone,Educational;Pretend Play,23-Mar-18,1.6.4,4.1 and up,4.2,91.0,2018.0,1.6,4.1,1,12,0,51
LEGO® Friends: Heartlake Rush,FAMILY,23671,91M,1000000.0,Free,0,Everyone,Arcade;Pretend Play,31-Jul-18,1.2.0,4.1 and up,4.5,91.0,2018.0,1.2,4.1,1,12,0,9
Baby ABC in box! Kids alphabet games for toddlers!,FAMILY,9652,53M,1000000.0,Free,0,Everyone,Educational;Education,16-Jul-18,2.0.7.4,4.1 and up,4.6,53.0,2018.0,2.0,4.1,1,12,0,50
Henry Danger Crime Warp,FAMILY,9626,28M,1000000.0,Free,0,Everyone,Action;Action & Adventure,7-Feb-18,1.1,4.4 and up,4.6,28.0,2018.0,1.1,4.4,1,12,0,2
Thomas & Friends: Race On!,FAMILY,29319,26M,5000000.0,Free,0,Everyone,Casual;Action & Adventure,18-May-18,2.4,4.4 and up,4.1,26.0,2018.0,2.4,4.4,1,12,0,28
Super School: Educational Kids Games & Rhymes,FAMILY,1791,56M,500000.0,Free,0,Everyone,Education;Education,2-Jun-18,5.3.11,5.0 and up,4.5,56.0,2018.0,5.3,5.0,1,12,0,43
Toddler Kids Puzzles PUZZINGO,FAMILY,14014,60M,1000000.0,Free,0,Everyone,Education;Education,6-Jul-18,7.32,4.0.3 and up,4.6,60.0,2018.0,7.32,4.0,1,12,0,43
Dr. Panda Town: Vacation,FAMILY,10366,78M,1000000.0,Free,0,Everyone,Education;Pretend Play,24-Jul-18,1.2.1,4.1 and up,3.8,78.0,2018.0,1.2,4.1,1,12,0,45
Leo and Tig,FAMILY,47644,27M,1000000.0,Free,0,Everyone,Adventure;Action & Adventure,31-May-18,10.18053,4.0.3 and up,4.5,27.0,2018.0,10.18053,4.0,1,12,0,4
Montessori Preschool,FAMILY,237,26M,100000.0,Free,0,Everyone,Education;Education,12-Jul-18,1.7.2,4.1 and up,3.9,26.0,2018.0,1.7,4.1,1,12,0,43
Kids Corner: Interactive Tales and Games for kids,FAMILY,6404,46M,500000.0,Free,0,Everyone,Educational;Brain Games,16-Jul-18,1.8.3,4.1 and up,4.5,46.0,2018.0,1.8,4.1,1,12,0,48
My Little Princess : Stores,FAMILY,169,60M,5000.0,Paid,2.99,Everyone,Educational;Pretend Play,25-May-18,1.08,4.1 and up,4.3,60.0,2018.0,1.08,4.1,0,12,40,51
Pinkalicious Party,FAMILY,2,82M,500.0,Paid,2.99,Everyone,Educational;Creativity,25-Jun-18,1.5.0,4.1 and up,3.0,82.0,2018.0,1.5,4.1,0,12,40,49
PJ Masks: Moonlight Heroes,FAMILY,86961,99M,10000000.0,Free,0,Everyone,Casual;Action & Adventure,5-Jun-18,2.0.1,4.0.3 and up,4.4,99.0,2018.0,2.0,4.0,1,12,0,28
Dog Run - Pet Dog Simulator,FAMILY,48701,24M,10000000.0,Free,0,Everyone,Simulation;Action & Adventure,22-May-18,1.4.12,4.1 and up,4.7,24.0,2018.0,1.4,4.1,1,12,0,95
Moana Island Life,FAMILY,15246,78M,1000000.0,Free,0,Everyone,Simulation;Action & Adventure,12-Jul-17,3.2.473.202,4.0 and up,4.1,78.0,2017.0,3.2,4.0,1,12,0,95
Farming Simulator 14,FAMILY,530904,51M,10000000.0,Free,0,Everyone,Simulation;Action & Adventure,17-Jul-17,1.4.4,2.3.3 and up,4.5,51.0,2017.0,1.4,2.3,1,12,0,95
My Oasis - Calming and Relaxing Idle Clicker Game,FAMILY,106750,94M,1000000.0,Free,0,Everyone,Simulation;Action & Adventure,29-Jun-18,1.221,4.1 and up,4.6,94.0,2018.0,1.221,4.1,1,12,0,95
My Little Pony Rainbow Runners,FAMILY,33785,16M,5000000.0,Free,0,Everyone,Casual;Action & Adventure,20-Dec-17,1.3,4.1 and up,4.3,16.0,2017.0,1.3,4.1,1,12,0,28
Extreme Racing 2 - Real driving RC cars game!,FAMILY,4207,93M,500000.0,Free,0,Everyone,Racing;Action & Adventure,31-Aug-17,1.1.9,4.1 and up,4.3,93.0,2017.0,1.1,4.1,1,12,0,86
Cars: Lightning League,FAMILY,58795,77M,10000000.0,Free,0,Everyone,Racing;Action & Adventure,21-May-18,1.6,4.0.3 and up,4.5,77.0,2018.0,1.6,4.0,1,12,0,86
Snoopy's Town Tale - City Building Simulator,FAMILY,47031,58M,1000000.0,Free,0,Everyone,Simulation;Action & Adventure,30-Jul-18,3.2.4,4.4 and up,4.2,58.0,2018.0,3.2,4.4,1,12,0,95
Car Racing game for Kids - Beepzz Dogs 🐕,FAMILY,131,48M,100000.0,Free,0,Everyone,Racing;Action & Adventure,13-Jun-18,1.1.1,4.2 and up,4.4,48.0,2018.0,1.1,4.2,1,12,0,86
Pony Friends 🦄 - Beepzz racing game for kids,FAMILY,114,69M,50000.0,Free,0,Everyone,Racing;Action & Adventure,13-Jun-18,1.4.3,4.2 and up,4.5,69.0,2018.0,1.4,4.2,1,12,0,86
Xtreme Racing 2018 - Jeep & 4x4 off road simulator,FAMILY,2178,99M,500000.0,Free,0,Everyone,Racing;Action & Adventure,23-Aug-17,1.0.8,4.1 and up,4.2,99.0,2017.0,1.0,4.1,1,12,0,86
Thomas & Friends: Go Go Thomas,FAMILY,175625,16M,10000000.0,Free,0,Everyone,Racing;Action & Adventure,22-Nov-17,1.4,4.1 and up,4.1,16.0,2017.0,1.4,4.1,1,12,0,86
Paw Patrol by ShuffleCards,FAMILY,3484,56M,1000000.0,Free,0,Everyone,Entertainment;Action & Adventure,7-Mar-17,1.0.1,4.0 and up,4.3,56.0,2017.0,1.0,4.0,1,12,0,53
Plants vs. Zombies™ Heroes,FAMILY,379415,68M,10000000.0,Free,0,Everyone,Casual;Action & Adventure,26-Jun-18,1.28.01,4.1 and up,4.4,68.0,2018.0,1.28,4.1,1,12,0,28
Transformers Rescue Bots: Disaster Dash,FAMILY,19245,25M,1000000.0,Free,0,Everyone,Casual;Action & Adventure,28-Mar-18,1.3,4.1 and up,4.4,25.0,2018.0,1.3,4.1,1,12,0,28
Monster Truck Driver & Racing,FAMILY,765,51M,1000000.0,Free,0,Everyone,Education;Action & Adventure,19-Jan-17,1.0.9,2.3 and up,4.4,51.0,2017.0,1.0,2.3,1,12,0,40
Strawberry Shortcake BerryRush,FAMILY,525552,48M,10000000.0,Free,0,Everyone,Action;Action & Adventure,15-Oct-17,1.2.3,2.3 and up,4.3,48.0,2017.0,1.2,2.3,1,12,0,2
Little Fire Station,FAMILY,3762,44M,1000000.0,Free,0,Everyone,Education;Action & Adventure,2-Jul-18,1.47,4.3 and up,4.2,44.0,2018.0,1.47,4.3,1,12,0,40
Disney Magic Kingdoms: Build Your Own Magical Park,FAMILY,472584,91M,10000000.0,Free,0,Everyone,Simulation;Action & Adventure,2-Aug-18,3.2.0h,4.0.3 and up,4.3,91.0,2018.0,3.2,4.0,1,12,0,95
My Little Pony: Harmony Quest,FAMILY,148295,26M,10000000.0,Free,0,Everyone,Casual;Action & Adventure,5-Mar-18,1.6,4.1 and up,4.1,26.0,2018.0,1.6,4.1,1,12,0,28
Transformers Rescue Bots: Hero Adventures,FAMILY,41273,16M,5000000.0,Free,0,Everyone,Adventure;Action & Adventure,5-Jul-18,1.5,4.1 and up,4.2,16.0,2018.0,1.5,4.1,1,12,0,4
DC Super Hero Girls™,FAMILY,43060,95M,5000000.0,Free,0,Everyone,Action;Action & Adventure,29-Jun-18,2.8.0,4.0 and up,4.3,95.0,2018.0,2.8,4.0,1,12,0,2
Disney Crossy Road,FAMILY,514088,83M,10000000.0,Free,0,Everyone,Arcade;Action & Adventure,30-May-18,3.200.18289,4.4 and up,4.5,83.0,2018.0,3.2,4.4,1,12,0,8
